TraceFinder Compound Database Export,Schema Version 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,PEAK 1,,,,,,,,,,PEAK 2,,,,,,,,,,PEAK 3,,,,,,,,,,PEAK 4,,,,,,,,,,
CompoundName,ExperimentType,Compound Type,ChemicalFormula,Category,CAS,Ionization,ResponseThreshold,Internal Standard,Internal Standard Concentration,PrecursorMass,ExtractedMass,Adduct,Polarity,ChargeState,RT,Window,CollisionEnergy,Lens,EnergyRamp,PrecursorMass,ExtractedMass,Adduct,Polarity,ChargeState,RT,Window,CollisionEnergy,Lens,EnergyRamp,PrecursorMass,ExtractedMass,Adduct,Polarity,ChargeState,RT,Window,CollisionEnergy,Lens,EnergyRamp,PrecursorMass,ExtractedMass,Adduct,Polarity,ChargeState,RT,Window,CollisionEnergy,Lens,EnergyRamp
GDP-L-gulose,XIC,eTargetCompound,C16H25N5O16P2,,,ESI,5000,,0,,606.08443,M+H,+,1,0,120,,,,,628.06637,M+Na,+,1,0,60,,,,,623.11098,M+NH4,+,1,0,60,,,,,604.06988,M-H,-,1,0,60,,,
AG013_GDP-D-mannose,XIC,eTargetCompound,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.0699,M-,-,1,37.34,60,,,
(23S)-23-25-dihdroxy-24-oxovitamineD323-(beta-glucuronide),XIC,eTargetCompound,C33H50O10,,,ESI,5000,,0,,607.34767,M+H,+,1,0,120,,,,,629.32962,M+Na,+,1,0,60,,,,,624.37422,M+NH4,+,1,0,60,,,,,605.33312,M-H,-,1,0,60,,,
UDP-N-acetyl-D-mannosamine,XIC,eTargetCompound,C17H27N3O17P2,,,ESI,5000,,0,,608.08885,M+H,+,1,0,120,,,,,630.07079,M+Na,+,1,0,60,,,,,625.11539,M+NH4,+,1,0,60,,,,,606.07429,M-H,-,1,0,60,,,
Uridine 5?-diphospho-N-acetylglucosamine,XIC,eTargetCompound,C17H27N3O17P2,,,ESI,5000,,0,,608.08885,M+H,+,1,0,120,,,,,630.07079,M+Na,+,1,0,60,,,,,625.11539,M+NH4,+,1,0,60,,,,,606.07429,M-H,-,1,0,60,,,
AU001_UDP-N-acetylgalactosamine,XIC,eTargetCompound,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.0743,M-,-,1,24.16,60,,,
7''-O-Phosphohygromycin,XIC,eTargetCompound,C20H38N3O16P,,,ESI,5000,,0,,608.20624,M+H,+,1,0,120,,,,,630.18819,M+Na,+,1,0,60,,,,,625.23279,M+NH4,+,1,0,60,,,,,606.19169,M-H,-,1,0,60,,,
Cyanidin 3-O-sophoroside,XIC,eTargetCompound,C27H30O16,,,ESI,5000,,0,,611.16066,M+H,+,1,0,120,,,,,633.14261,M+Na,+,1,0,60,,,,,628.18721,M+NH4,+,1,0,60,,,,,609.14611,M-H,-,1,0,60,,,
Cyanin,XIC,eTargetCompound,C27H30O16,,,ESI,5000,,0,,611.16066,M+H,+,1,0,120,,,,,633.14261,M+Na,+,1,0,60,,,,,628.18721,M+NH4,+,1,0,60,,,,,609.14611,M-H,-,1,0,60,,,
Kaempferol 3-O-beta-D-glucosyl-(1->2)-beta-D-glucoside,XIC,eTargetCompound,C27H30O16,,,ESI,5000,,0,,611.16066,M+H,+,1,0,120,,,,,633.14261,M+Na,+,1,0,60,,,,,628.18721,M+NH4,+,1,0,60,,,,,609.14611,M-H,-,1,0,60,,,
Rutin,XIC,eTargetCompound,C27H30O16,,,ESI,5000,,0,,611.16066,M+H,+,1,0,120,,,,,633.14261,M+Na,+,1,0,60,,,,,628.18721,M+NH4,+,1,0,60,,,,,609.14611,M-H,-,1,0,60,,,
Hesperidin,XIC,eTargetCompound,C28H34O15,,,ESI,5000,,0,,611.19705,M+H,+,1,0,120,,,,,633.17899,M+Na,+,1,0,60,,,,,628.2236,M+NH4,+,1,0,60,,,,,609.18249,M-H,-,1,0,60,,,
Neohesperidin,XIC,eTargetCompound,C28H34O15,,,ESI,5000,,0,,611.19705,M+H,+,1,0,120,,,,,633.17899,M+Na,+,1,0,60,,,,,628.2236,M+NH4,+,1,0,60,,,,,609.18249,M-H,-,1,0,60,,,
Oxidized glutathione,XIC,eTargetCompound,C20H32N6O12S2,,,ESI,5000,,0,,613.15924,M+H,+,1,0,120,,,,,635.14118,M+Na,+,1,0,60,,,,,630.18579,M+NH4,+,1,0,60,,,,,611.14468,M-H,-,1,0,60,,,
ferrileghemoglobin,XIC,eTargetCompound,C36H36FeN4O2,,,ESI,5000,,0,,613.22605,M+H,+,1,0,120,,,,,635.20799,M+Na,+,1,0,60,,,,,630.25259,M+NH4,+,1,0,60,,,,,611.21149,M-H,-,1,0,60,,,
ferroleghemoglobin,XIC,eTargetCompound,C36H36FeN4O2,,,ESI,5000,,0,,613.22605,M+H,+,1,0,120,,,,,635.20799,M+Na,+,1,0,60,,,,,630.25259,M+NH4,+,1,0,60,,,,,611.21149,M-H,-,1,0,60,,,
Cholestane-3-7-12-25-tetrol-3-glucuronide,XIC,eTargetCompound,C33H56O10,,,ESI,5000,,0,,613.39462,M+H,+,1,0,120,,,,,635.37657,M+Na,+,1,0,60,,,,,630.42117,M+NH4,+,1,0,60,,,,,611.38007,M-H,-,1,0,60,,,
ferroxamine,XIC,eTargetCompound,C25H45FeN6O8,,,ESI,5000,,0,,614.27211,M+H,+,1,0,120,,,,,636.25405,M+Na,+,1,0,60,,,,,631.29865,M+NH4,+,1,0,60,,,,,612.25755,M-H,-,1,0,60,,,
CMP-N-acetylneuraminate,XIC,eTargetCompound,C20H31N4O16P,,,ESI,5000,,0,,615.15454,M+H,+,1,0,120,,,,,637.13649,M+Na,+,1,0,60,,,,,632.18109,M+NH4,+,1,0,60,,,,,613.13999,M-H,-,1,0,60,,,
AC004_CMP-N-acetylneuraminate,XIC,eTargetCompound,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.14,M-,-,1,15.14,60,,,
3-((3-Cholamidopropyl)dimethylammonium)-1-propanesulfonate,XIC,eTargetCompound,C32H58N2O7S,,,ESI,5000,,0,,615.40375,M+H,+,1,0,120,,,,,637.38569,M+Na,+,1,0,60,,,,,632.4303,M+NH4,+,1,0,60,,,,,613.3892,M-H,-,1,0,60,,,
ferriprotoporphyrin IX,XIC,eTargetCompound,C34H32FeN4O4,,,ESI,5000,,0,,617.18457,M+H,+,1,0,120,,,,,639.16652,M+Na,+,1,0,60,,,,,634.21112,M+NH4,+,1,0,60,,,,,615.17002,M-H,-,1,0,60,,,
Heme,XIC,eTargetCompound,C34H32N4O4Fe,,,ESI,5000,,0,,617.18457,M+H,+,1,0,120,,,,,639.16652,M+Na,+,1,0,60,,,,,634.21112,M+NH4,+,1,0,60,,,,,615.17002,M-H,-,1,0,60,,,
GDP-D-mannuronate,XIC,eTargetCompound,C16H23N5O17P2,,,ESI,5000,,0,,620.06369,M+H,+,1,0,120,,,,,642.04564,M+Na,+,1,0,60,,,,,637.09024,M+NH4,+,1,0,60,,,,,618.04914,M-H,-,1,0,60,,,
ADP-D-glycero-D-manno-heptose,XIC,eTargetCompound,C17H27N5O16P2,,,ESI,5000,,0,,620.10008,M+H,+,1,0,120,,,,,642.08202,M+Na,+,1,0,60,,,,,637.12663,M+NH4,+,1,0,60,,,,,618.08553,M-H,-,1,0,60,,,
ADP-L-glycero-D-manno-heptose,XIC,eTargetCompound,C17H27N5O16P2,,,ESI,5000,,0,,620.10008,M+H,+,1,0,120,,,,,642.08202,M+Na,+,1,0,60,,,,,637.12663,M+NH4,+,1,0,60,,,,,618.08553,M-H,-,1,0,60,,,
UDP-N-acetyl-2-amino-2-deoxy-D-glucuronate,XIC,eTargetCompound,C17H25N3O18P2,,,ESI,5000,,0,,622.06811,M+H,+,1,0,120,,,,,644.05005,M+Na,+,1,0,60,,,,,639.09466,M+NH4,+,1,0,60,,,,,620.05356,M-H,-,1,0,60,,,
UDP-N-acetyl-D-mannosaminouronate,XIC,eTargetCompound,C17H25N3O18P2,,,ESI,5000,,0,,622.06811,M+H,+,1,0,120,,,,,644.05005,M+Na,+,1,0,60,,,,,639.09466,M+NH4,+,1,0,60,,,,,620.05356,M-H,-,1,0,60,,,
"Cyanidin 3-O-3'',6''-O-dimalonylglucoside",XIC,eTargetCompound,C27H25O17,,,ESI,5000,,0,,622.11645,M+H,+,1,0,120,,,,,644.0984,M+Na,+,1,0,60,,,,,639.143,M+NH4,+,1,0,60,,,,,620.1019,M-H,-,1,0,60,,,
[SP (22:0)] N-(docosanoyl)-sphing-4-enine,XIC,eTargetCompound,C40H79NO3,,,ESI,5000,,0,,622.61327,M+H,+,1,0,120,,,,,644.59522,M+Na,+,1,0,60,,,,,639.63982,M+NH4,+,1,0,60,,,,,620.59872,M-H,-,1,0,60,,,
Cholesteryl palmitate,XIC,eTargetCompound,C43H76O2,,,ESI,5000,,0,,625.59181,M+H,+,1,0,120,,,,,647.57375,M+Na,+,1,0,60,,,,,642.61836,M+NH4,+,1,0,60,,,,,623.57725,M-H,-,1,0,60,,,
Leukotriene C4,XIC,eTargetCompound,C30H47N3O9S,,,ESI,5000,,0,,626.31058,M+H,+,1,0,120,,,,,648.29252,M+Na,+,1,0,60,,,,,643.33713,M+NH4,+,1,0,60,,,,,624.29602,M-H,-,1,0,60,,,
Glycochenodeoxycholicacid3-glucuronide,XIC,eTargetCompound,C32H51NO11,,,ESI,5000,,0,,626.35349,M+H,+,1,0,120,,,,,648.33543,M+Na,+,1,0,60,,,,,643.38004,M+NH4,+,1,0,60,,,,,624.33893,M-H,-,1,0,60,,,
Delphin,XIC,eTargetCompound,C27H31O17,,,ESI,5000,,0,,628.1634,M+H,+,1,0,120,,,,,650.14535,M+Na,+,1,0,60,,,,,645.18995,M+NH4,+,1,0,60,,,,,626.14885,M-H,-,1,0,60,,,
Delphinidin 3-O-sophoroside,XIC,eTargetCompound,C27H31O17,,,ESI,5000,,0,,628.1634,M+H,+,1,0,120,,,,,650.14535,M+Na,+,1,0,60,,,,,645.18995,M+NH4,+,1,0,60,,,,,626.14885,M-H,-,1,0,60,,,
red chlorophyll catabolite,XIC,eTargetCompound,C35H40N4O7,,,ESI,5000,,0,,629.29698,M+H,+,1,0,120,,,,,651.27892,M+Na,+,1,0,60,,,,,646.32353,M+NH4,+,1,0,60,,,,,627.28242,M-H,-,1,0,60,,,
UDP-6-sulfoquinovose,XIC,eTargetCompound,C15H23N2O19P2S,,,ESI,5000,,0,,630.01637,M+H,+,1,0,120,,,,,651.99832,M+Na,+,1,0,60,,,,,647.04292,M+NH4,+,1,0,60,,,,,628.00182,M-H,-,1,0,60,,,
Phosphatidylinositol-3-4-5-trisphosphate,XIC,eTargetCompound,C11H22O22P4,,,ESI,5000,,0,,630.96259,M+H,+,1,0,120,,,,,652.94454,M+Na,+,1,0,60,,,,,647.98914,M+NH4,+,1,0,60,,,,,628.94804,M-H,-,1,0,60,,,
CMP-N-glycoloylneuraminate,XIC,eTargetCompound,C20H31N4O17P,,,ESI,5000,,0,,631.14946,M+H,+,1,0,120,,,,,653.1314,M+Na,+,1,0,60,,,,,648.17601,M+NH4,+,1,0,60,,,,,629.13491,M-H,-,1,0,60,,,
Oleanoic acid 3-O-glucuronide,XIC,eTargetCompound,C36H56O9,,,ESI,5000,,0,,633.39971,M+H,+,1,0,120,,,,,655.38165,M+Na,+,1,0,60,,,,,650.42626,M+NH4,+,1,0,60,,,,,631.38516,M-H,-,1,0,60,,,
Actinorhodine,XIC,eTargetCompound,C32H26O14,,,ESI,5000,,0,,635.13953,M+H,+,1,0,120,,,,,657.12148,M+Na,+,1,0,60,,,,,652.16608,M+NH4,+,1,0,60,,,,,633.12498,M-H,-,1,0,60,,,
"1-O,2-O,6-O-Trigalloyl-beta-D-glucose",XIC,eTargetCompound,C27H24O18,,,ESI,5000,,0,,637.10354,M+H,+,1,0,120,,,,,659.08548,M+Na,+,1,0,60,,,,,654.13009,M+NH4,+,1,0,60,,,,,635.08899,M-H,-,1,0,60,,,
Heparansulfate,XIC,eTargetCompound,C14H23NO21S3,,,ESI,5000,,0,,637.99975,M+H,+,1,0,120,,,,,659.98169,M+Na,+,1,0,60,,,,,655.02629,M+NH4,+,1,0,60,,,,,635.98519,M-H,-,1,0,60,,,
Luteolin 7-O-[beta-D-glucuronosyl-(1->2)-beta-D-glucuronide],XIC,eTargetCompound,C27H26O18,,,ESI,5000,,0,,639.11919,M+H,+,1,0,120,,,,,661.10113,M+Na,+,1,0,60,,,,,656.14574,M+NH4,+,1,0,60,,,,,637.10464,M-H,-,1,0,60,,,
2-Octaprenylphenol,XIC,eTargetCompound,C46H70O,,,ESI,5000,,0,,639.54994,M+H,+,1,0,120,,,,,661.53189,M+Na,+,1,0,60,,,,,656.57649,M+NH4,+,1,0,60,,,,,637.53539,M-H,-,1,0,60,,,
ADPribose 2'-phosphate,XIC,eTargetCompound,C15H24N5O17P3,,,ESI,5000,,0,,640.04528,M+H,+,1,0,120,,,,,662.02722,M+Na,+,1,0,60,,,,,657.07183,M+NH4,+,1,0,60,,,,,638.03073,M-H,-,1,0,60,,,
Demethyl-desacetyl-rifamycin S,XIC,eTargetCompound,C34H41NO11,,,ESI,5000,,0,,640.27524,M+H,+,1,0,120,,,,,662.25718,M+Na,+,1,0,60,,,,,657.30179,M+NH4,+,1,0,60,,,,,638.26068,M-H,-,1,0,60,,,
34a-Deoxy-rifamycin W,XIC,eTargetCompound,C35H45NO10,,,ESI,5000,,0,,640.31162,M+H,+,1,0,120,,,,,662.29357,M+Na,+,1,0,60,,,,,657.33817,M+NH4,+,1,0,60,,,,,638.29707,M-H,-,1,0,60,,,
Demethyl-desacetyl-rifamycin SV,XIC,eTargetCompound,C34H43NO11,,,ESI,5000,,0,,642.29089,M+H,+,1,0,120,,,,,664.27283,M+Na,+,1,0,60,,,,,659.31744,M+NH4,+,1,0,60,,,,,640.27633,M-H,-,1,0,60,,,
Proansamycin X,XIC,eTargetCompound,C35H47NO10,,,ESI,5000,,0,,642.32727,M+H,+,1,0,120,,,,,664.30922,M+Na,+,1,0,60,,,,,659.35382,M+NH4,+,1,0,60,,,,,640.31272,M-H,-,1,0,60,,,
S-(PGA1)-glutathione,XIC,eTargetCompound,C30H49N3O10S,,,ESI,5000,,0,,644.32114,M+H,+,1,0,120,,,,,666.30309,M+Na,+,1,0,60,,,,,661.34769,M+NH4,+,1,0,60,,,,,642.30659,M-H,-,1,0,60,,,
[SP (24:0)] N-(15Z-tetracosenoyl)-sphing-4-enine,XIC,eTargetCompound,C42H81NO3,,,ESI,5000,,0,,648.62892,M+H,+,1,0,120,,,,,670.61087,M+Na,+,1,0,60,,,,,665.65547,M+NH4,+,1,0,60,,,,,646.61437,M-H,-,1,0,60,,,
PA(16:0/16:0),XIC,eTargetCompound,C35H69O8P,,,ESI,5000,,0,,649.48028,M+H,+,1,0,120,,,,,671.46223,M+Na,+,1,0,60,,,,,666.50683,M+NH4,+,1,0,60,,,,,647.46573,M-H,-,1,0,60,,,
"[ST (18:2)] cholest-5-en-3beta-yl (9Z,12Z-octadecadienoate)",XIC,eTargetCompound,C45H76O2,,,ESI,5000,,0,,649.59181,M+H,+,1,0,120,,,,,671.57375,M+Na,+,1,0,60,,,,,666.61836,M+NH4,+,1,0,60,,,,,647.57725,M-H,-,1,0,60,,,
"3,5,3'-triiodothyropyruvate",XIC,eTargetCompound,C15H9I3O5,,,ESI,5000,,0,,650.76568,M+H,+,1,0,120,,,,,672.74762,M+Na,+,1,0,60,,,,,667.79223,M+NH4,+,1,0,60,,,,,648.75113,M-H,-,1,0,60,,,
glucosyl-limonin,XIC,eTargetCompound,C32H42O14,,,ESI,5000,,0,,651.26473,M+H,+,1,0,120,,,,,673.24668,M+Na,+,1,0,60,,,,,668.29128,M+NH4,+,1,0,60,,,,,649.25018,M-H,-,1,0,60,,,
"3,3',5'-triiodo-L-thyronine",XIC,eTargetCompound,C15H12I3NO4,,,ESI,5000,,0,,651.79731,M+H,+,1,0,120,,,,,673.77926,M+Na,+,1,0,60,,,,,668.82386,M+NH4,+,1,0,60,,,,,649.78276,M-H,-,1,0,60,,,
Liothyronine,XIC,eTargetCompound,C15H12I3NO4,,,ESI,5000,,0,,651.79731,M+H,+,1,0,120,,,,,673.77926,M+Na,+,1,0,60,,,,,668.82386,M+NH4,+,1,0,60,,,,,649.78276,M-H,-,1,0,60,,,
Hemin,XIC,eTargetCompound,C34H32ClFeN4O4,,,ESI,5000,,0,,652.15343,M+H,+,1,0,120,,,,,674.13537,M+Na,+,1,0,60,,,,,669.17998,M+NH4,+,1,0,60,,,,,650.13887,M-H,-,1,0,60,,,
"[ST Acetyl(2:0)] 17-(N-Acetyl-D-glucosaminyl)-estra-1,3,5(10)-triene-3,17alpha-diol 3-D-glucuronide",XIC,eTargetCompound,C32H45NO13,,,ESI,5000,,0,,652.29637,M+H,+,1,0,120,,,,,674.27831,M+Na,+,1,0,60,,,,,669.32292,M+NH4,+,1,0,60,,,,,650.28181,M-H,-,1,0,60,,,
Rifamycin W-hemiacetal,XIC,eTargetCompound,C35H43NO11,,,ESI,5000,,0,,654.29089,M+H,+,1,0,120,,,,,676.27283,M+Na,+,1,0,60,,,,,671.31744,M+NH4,+,1,0,60,,,,,652.27633,M-H,-,1,0,60,,,
Coproporphyrin I,XIC,eTargetCompound,C36H38N4O8,,,ESI,5000,,0,,655.27624,M+H,+,1,0,120,,,,,677.25819,M+Na,+,1,0,60,,,,,672.30279,M+NH4,+,1,0,60,,,,,653.26169,M-H,-,1,0,60,,,
Coproporphyrin III,XIC,eTargetCompound,C36H38N4O8,,,ESI,5000,,0,,655.27624,M+H,+,1,0,120,,,,,677.25819,M+Na,+,1,0,60,,,,,672.30279,M+NH4,+,1,0,60,,,,,653.26169,M-H,-,1,0,60,,,
all-trans-Heptaprenyl diphosphate,XIC,eTargetCompound,C35H60O7P2,,,ESI,5000,,0,,655.3887,M+H,+,1,0,120,,,,,677.37065,M+Na,+,1,0,60,,,,,672.41525,M+NH4,+,1,0,60,,,,,653.37415,M-H,-,1,0,60,,,
"di-trans,poly-cis-heptaprenyl diphosphate",XIC,eTargetCompound,C35H60O7P2,,,ESI,5000,,0,,655.3887,M+H,+,1,0,120,,,,,677.37065,M+Na,+,1,0,60,,,,,672.41525,M+NH4,+,1,0,60,,,,,653.37415,M-H,-,1,0,60,,,
2-Octaprenyl-6-hydroxyphenol,XIC,eTargetCompound,C46H70O2,,,ESI,5000,,0,,655.54486,M+H,+,1,0,120,,,,,677.5268,M+Na,+,1,0,60,,,,,672.57141,M+NH4,+,1,0,60,,,,,653.5303,M-H,-,1,0,60,,,
Rifamycin W,XIC,eTargetCompound,C35H45NO11,,,ESI,5000,,0,,656.30654,M+H,+,1,0,120,,,,,678.28848,M+Na,+,1,0,60,,,,,673.33309,M+NH4,+,1,0,60,,,,,654.29198,M-H,-,1,0,60,,,
Globomycin,XIC,eTargetCompound,C32H57N5O9,,,ESI,5000,,0,,656.4229,M+H,+,1,0,120,,,,,678.40485,M+Na,+,1,0,60,,,,,673.44945,M+NH4,+,1,0,60,,,,,654.40835,M-H,-,1,0,60,,,
"PA(P-16:0e/18:2(9Z,12Z))",XIC,eTargetCompound,C37H69O7P,,,ESI,5000,,0,,657.48537,M+H,+,1,0,120,,,,,679.46731,M+Na,+,1,0,60,,,,,674.51192,M+NH4,+,1,0,60,,,,,655.47081,M-H,-,1,0,60,,,
myo-Inositol hexakisphosphate,XIC,eTargetCompound,C6H18O24P6,,,ESI,5000,,0,,660.86865,M+H,+,1,0,120,,,,,682.85059,M+Na,+,1,0,60,,,,,677.8952,M+NH4,+,1,0,60,,,,,658.85409,M-H,-,1,0,60,,,
Phytic acid; Myo-Inositol hexakisphosphate,XIC,eTargetCompound,C6H18O24P6,,,ESI,5000,,0,,660.86865,M+H,+,1,0,120,,,,,682.85059,M+Na,+,1,0,60,,,,,677.8952,M+NH4,+,1,0,60,,,,,658.85409,M-H,-,1,0,60,,,
Coproporphyrinogen III,XIC,eTargetCompound,C36H44N4O8,,,ESI,5000,,0,,661.32319,M+H,+,1,0,120,,,,,683.30514,M+Na,+,1,0,60,,,,,678.34974,M+NH4,+,1,0,60,,,,,659.30864,M-H,-,1,0,60,,,
Streptomycin 3''-phosphate,XIC,eTargetCompound,C21H40N7O15P,,,ESI,5000,,0,,662.23928,M+H,+,1,0,120,,,,,684.22122,M+Na,+,1,0,60,,,,,679.26583,M+NH4,+,1,0,60,,,,,660.22472,M-H,-,1,0,60,,,
Streptomycin 6-phosphate,XIC,eTargetCompound,C21H40N7O15P,,,ESI,5000,,0,,662.23928,M+H,+,1,0,120,,,,,684.22122,M+Na,+,1,0,60,,,,,679.26583,M+NH4,+,1,0,60,,,,,660.22472,M-H,-,1,0,60,,,
Dihydrostreptomycin 6-phosphate,XIC,eTargetCompound,C21H42N7O15P,,,ESI,5000,,0,,664.25493,M+H,+,1,0,120,,,,,686.23687,M+Na,+,1,0,60,,,,,681.28148,M+NH4,+,1,0,60,,,,,662.24037,M-H,-,1,0,60,,,
beta-Nicotinamide adenine dinucleotide (NAD+),XIC,eTargetCompound,C21H28N7O14P2,,,ESI,5000,,0,,665.12422,M+H,+,1,0,120,,,,,687.10617,M+Na,+,1,0,60,,,,,682.15077,M+NH4,+,1,0,60,,,,,663.10967,M-H,-,1,0,60,,,
Nicotinic acid adenine dinucleotide; NAADP,XIC,eTargetCompound,C21H27N6O15P2,,,ESI,5000,,0,,666.10824,M+H,+,1,0,120,,,,,688.09018,M+Na,+,1,0,60,,,,,683.13479,M+NH4,+,1,0,60,,,,,664.09369,M-H,-,1,0,60,,,
NADH,XIC,eTargetCompound,C21H29N7O14P2,,,ESI,5000,,0,,666.13205,M+H,+,1,0,120,,,,,688.11399,M+Na,+,1,0,60,,,,,683.1586,M+NH4,+,1,0,60,,,,,664.11749,M-H,-,1,0,60,,,
"1,3-alpha-D-Mannosyl-1,2-alpha-D-mannosyl-1,2-alpha-D-mannosyl-D- mannose",XIC,eTargetCompound,C24H42O21,,,ESI,5000,,0,,667.22913,M+H,+,1,0,120,,,,,689.21108,M+Na,+,1,0,60,,,,,684.25568,M+NH4,+,1,0,60,,,,,665.21458,M-H,-,1,0,60,,,
1F-alpha-D-Galactosylraffinose,XIC,eTargetCompound,C24H42O21,,,ESI,5000,,0,,667.22913,M+H,+,1,0,120,,,,,689.21108,M+Na,+,1,0,60,,,,,684.25568,M+NH4,+,1,0,60,,,,,665.21458,M-H,-,1,0,60,,,
Glycogen,XIC,eTargetCompound,C24H42O21,,,ESI,5000,,0,,667.22913,M+H,+,1,0,120,,,,,689.21108,M+Na,+,1,0,60,,,,,684.25568,M+NH4,+,1,0,60,,,,,665.21458,M-H,-,1,0,60,,,
Maltotetraose,XIC,eTargetCompound,C24H42O21,,,ESI,5000,,0,,667.22913,M+H,+,1,0,120,,,,,689.21108,M+Na,+,1,0,60,,,,,684.25568,M+NH4,+,1,0,60,,,,,665.21458,M-H,-,1,0,60,,,
Stachyose,XIC,eTargetCompound,C24H42O21,,,ESI,5000,,0,,667.22913,M+H,+,1,0,120,,,,,689.21108,M+Na,+,1,0,60,,,,,684.25568,M+NH4,+,1,0,60,,,,,665.21458,M-H,-,1,0,60,,,
CE(19:0),XIC,eTargetCompound,C46H82O2,,,ESI,5000,,0,,667.63876,M+H,+,1,0,120,,,,,689.6207,M+Na,+,1,0,60,,,,,684.66531,M+NH4,+,1,0,60,,,,,665.62421,M-H,-,1,0,60,,,
2-Octaprenyl-6-methoxyphenol,XIC,eTargetCompound,C47H72O2,,,ESI,5000,,0,,669.56051,M+H,+,1,0,120,,,,,691.54245,M+Na,+,1,0,60,,,,,686.58706,M+NH4,+,1,0,60,,,,,667.54595,M-H,-,1,0,60,,,
Enterochelin,XIC,eTargetCompound,C30H27N3O15,,,ESI,5000,,0,,670.15149,M+H,+,1,0,120,,,,,692.13344,M+Na,+,1,0,60,,,,,687.17804,M+NH4,+,1,0,60,,,,,668.13694,M-H,-,1,0,60,,,
"alpha-N-Acetylneuraminyl-2,6-beta-D-galactosyl-1,4-N-acetyl-beta-D- glucosamine",XIC,eTargetCompound,C25H42N2O19,,,ESI,5000,,0,,675.24545,M+H,+,1,0,120,,,,,697.2274,M+Na,+,1,0,60,,,,,692.272,M+NH4,+,1,0,60,,,,,673.2309,M-H,-,1,0,60,,,
Icariin,XIC,eTargetCompound,C33H40O15,,,ESI,5000,,0,,677.244,M+H,+,1,0,120,,,,,699.22594,M+Na,+,1,0,60,,,,,694.27055,M+NH4,+,1,0,60,,,,,675.22944,M-H,-,1,0,60,,,
Triethanolamine,XIC,eTargetCompound,C33H40O15,,,ESI,5000,,0,,677.244,M+H,+,1,0,120,,,,,699.22594,M+Na,+,1,0,60,,,,,694.27055,M+NH4,+,1,0,60,,,,,675.22944,M-H,-,1,0,60,,,
UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine,XIC,eTargetCompound,C20H29N3O19P2,,,ESI,5000,,0,,678.09432,M+H,+,1,0,120,,,,,700.07627,M+Na,+,1,0,60,,,,,695.12087,M+NH4,+,1,0,60,,,,,676.07977,M-H,-,1,0,60,,,
UDP-N-acetylmuramate,XIC,eTargetCompound,C20H31N3O19P2,,,ESI,5000,,0,,680.10997,M+H,+,1,0,120,,,,,702.09192,M+Na,+,1,0,60,,,,,697.13652,M+NH4,+,1,0,60,,,,,678.09542,M-H,-,1,0,60,,,
"2-Octaprenyl-6-methoxy-1,4-benzoquinone",XIC,eTargetCompound,C47H70O3,,,ESI,5000,,0,,683.53977,M+H,+,1,0,120,,,,,705.52172,M+Na,+,1,0,60,,,,,700.56632,M+NH4,+,1,0,60,,,,,681.52522,M-H,-,1,0,60,,,
3-Octaprenyl-4-hydroxybenzoate,XIC,eTargetCompound,C47H70O3,,,ESI,5000,,0,,683.53977,M+H,+,1,0,120,,,,,705.52172,M+Na,+,1,0,60,,,,,700.56632,M+NH4,+,1,0,60,,,,,681.52522,M-H,-,1,0,60,,,
Guanosine 3'-diphosphate 5'-triphosphate,XIC,eTargetCompound,C10H18N5O20P5,,,ESI,5000,,0,,683.9306,M+H,+,1,0,120,,,,,705.91254,M+Na,+,1,0,60,,,,,700.95715,M+NH4,+,1,0,60,,,,,681.91604,M-H,-,1,0,60,,,
27-O-Demethyl-rifamycin SV,XIC,eTargetCompound,C36H45NO12,,,ESI,5000,,0,,684.30145,M+H,+,1,0,120,,,,,706.2834,M+Na,+,1,0,60,,,,,701.328,M+NH4,+,1,0,60,,,,,682.2869,M-H,-,1,0,60,,,
Chitin,XIC,eTargetCompound,C28H49N3O16,,,ESI,5000,,0,,684.31856,M+H,+,1,0,120,,,,,706.3005,M+Na,+,1,0,60,,,,,701.34511,M+NH4,+,1,0,60,,,,,682.30401,M-H,-,1,0,60,,,
"(6S)-6-beta-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide",XIC,eTargetCompound,C21H32N7O15P2,,,ESI,5000,,0,,685.15044,M+H,+,1,0,120,,,,,707.13238,M+Na,+,1,0,60,,,,,702.17699,M+NH4,+,1,0,60,,,,,683.13588,M-H,-,1,0,60,,,
Viomycin,XIC,eTargetCompound,C25H43N13O10,,,ESI,5000,,0,,686.33286,M+H,+,1,0,120,,,,,708.31481,M+Na,+,1,0,60,,,,,703.35941,M+NH4,+,1,0,60,,,,,684.31831,M-H,-,1,0,60,,,
UDP-N-acetyl-D-galactosamine 4-sulfate,XIC,eTargetCompound,C17H27N3O20P2S,,,ESI,5000,,0,,688.04566,M+H,+,1,0,120,,,,,710.0276,M+Na,+,1,0,60,,,,,705.07221,M+NH4,+,1,0,60,,,,,686.03111,M-H,-,1,0,60,,,
